GPS TOW,PRN,Freq,PrimSig,SigType,Azimuth,Elevation,SecSig Lock Time,SecSig CNo,TEC15,TECRate15,TEC30,TECRate30,TEC45,TECRate45,TECTOW,TECRateTOW
 561180.00, 1, 0, 1, 7, 41.143127, 31.644587, 11771.440430, 48.428, -11.237873, 0.001473, -11.370379,0.014266, -11.314554, 0.055825, -11.274599, 0.039955 
 561240.00, 1, 0, 1, 4, 41.015472, 31.229900, 11824.820312, 44.869, -14.842908, 0.018901, -14.882490,0.019217, -14.826056, 0.056433, -14.830275, -0.004218 
 561240.00, 1, 0, 1, 7, 41.015472, 31.229900, 11831.440430, 48.523, -11.244949, 0.029650, -11.356643,0.011449, -11.309673, 0.046969, -11.288086, 0.021587 
 561300.00, 1, 0, 1, 4, 40.893539, 30.815214, 11884.820312, 44.583, -14.760835, 0.069440, -14.765926,0.017042, -14.727823, 0.038103, -14.706711, 0.021112 
 561300.00, 1, 0, 1, 7, 40.893539, 30.815214, 11891.440430, 48.381, -11.227465, 0.060622, -11.298772,0.031454, -11.256964, 0.041808, -11.256619, 0.000345 
 561360.00, 1, 0, 1, 4, 40.776302, 30.397137, 11944.820312, 44.648, -14.677346, 0.029364, -14.637941,0.033639, -14.624681, 0.013260, -14.549745, 0.074936 
 561360.00, 1, 0, 1, 7, 40.776302, 30.397137, 11951.440430, 48.124, -11.231896, 0.024723, -11.259925,0.050109, -11.272222, -0.012298, -11.238245, 0.033977 
 561420.00, 1, 0, 1, 4, 40.666634, 29.987703, 12004.820312, 45.076, -14.564279, -0.014534, -14.550663,0.013615, -14.502671, 0.063094, -14.473363, 0.029309 
 561420.00, 1, 0, 1, 7, 40.666634, 29.987703, 12011.440430, 47.764, -11.216022, 0.022224, -11.274674,0.004287, -11.206075, 0.068599, -11.210474, -0.004399 
 561480.00, 1, 0, 1, 4, 40.561321, 29.573069, 12064.820312, 44.667, -14.435906, 0.037457, -14.424143,0.011764, -14.438721, 0.031920, -14.412000, 0.026720 
 561480.00, 1, 0, 1, 7, 40.561321, 29.573069, 12071.440430, 47.466, -11.173602, 0.036872, -11.244025,0.000917, -11.220024, 0.024001, -11.233413, -0.013389 
 561540.00, 1, 0, 1, 4, 40.461361, 29.158600, 12124.820312, 44.353, -14.357294, 0.054706, -14.332379,0.024915, -14.375480, 0.009880, -14.353260, 0.022220 
 561540.00, 1, 0, 1, 7, 40.461361, 29.158600, 12131.440430, 47.442, -11.156667, 0.076746, -11.178667,0.037951, -11.217257, -0.038591, -11.193351, 0.023906 
 561600.00, 1, 0, 1, 4, 40.366669, 28.744335, 12184.820312, 44.405, -14.340511, 0.012749, -14.273264,0.067248, -14.341295, 0.036228, -14.328405, 0.012889 
 561600.00, 1, 0, 1, 7, 40.366669, 28.744335, 12191.440430, 47.525, -11.189608, 0.003744, -11.191580,0.055800, -11.166007, 0.025573, -11.156054, 0.009953 
 561660.00, 1, 0, 1, 4, 40.276432, 28.326860, 12244.820312, 44.249, -14.289993, 0.038413, -14.285340,0.004653, -14.406268, 0.032695, -14.355672, 0.050596 
 561660.00, 1, 0, 1, 7, 40.276432, 28.326860, 12251.440430, 47.663, -11.143358, 0.012696, -11.216569,0.009519, -11.163852, 0.052717, -11.128213, 0.035639 
 561720.00, 1, 0, 1, 4, 40.192741, 27.916563, 12304.820312, 43.793, -14.333383, 0.022289, -14.318944,0.014439, -14.471400, 0.013852, -14.457867, 0.013534 
 561720.00, 1, 0, 1, 7, 40.192741, 27.916563, 12311.440430, 47.769, -11.090599, 0.037613, -11.210865,-0.001997, -11.180271, 0.030593, -11.184375, -0.004103 
 561780.00, 1, 0, 1, 4, 40.113346, 27.503124, 12364.820312, 44.185, -14.430219, 0.027648, -14.398736,0.031482, -14.496082, 0.031617, -14.510144, -0.014061 
 561780.00, 1, 0, 1, 7, 40.113346, 27.503124, 12371.440430, 47.734, -11.128543, 0.055832, -11.244153,-0.014542, -11.164641, 0.079511, -11.184365, -0.019723 
 561840.00, 1, 0, 1, 4, 40.038883, 27.090023, 12424.820312, 44.036, -14.466326, 0.043818, -14.427437,0.038889, -14.517721, -0.010632, -14.462902, 0.054818 
 561840.00, 1, 0, 1, 7, 40.038883, 27.090023, 12431.440430, 47.609, -11.155027, 0.029337, -11.081368,0.073660, -11.155740, -0.001648, -11.140088, 0.015652 
 561900.00, 1, 0, 1, 4, 39.969288, 26.677303, 12484.820312, 43.487, -14.446078, 0.016824, -14.364445,0.081634, -14.424453, -0.019512, -14.387689, 0.036764 
 561900.00, 1, 0, 1, 7, 39.969288, 26.677303, 12491.440430, 47.374, -11.109426, 0.030663, -11.039670,0.069755, -11.084105, 0.007654, -11.048581, 0.035523 
 561960.00, 1, 0, 1, 4, 39.903957, 26.261555, 12544.820312, 43.082, -14.413292, -0.025604, -14.379457,0.033835, -14.404433, 0.025424, -14.404160, 0.000273 
 561960.00, 1, 0, 1, 7, 39.903957, 26.261555, 12551.440430, 47.109, -11.051823, -0.003241, -11.057881,-0.006059, -11.072075, 0.055227, -11.088888, -0.016813 
 562020.00, 1, 0, 1, 4, 39.844379, 25.853107, 12604.820312, 43.474, -14.403506, 0.000654, -14.412407,-0.008901, -14.440710, 0.071771, -14.384231, 0.056480 
 562020.00, 1, 0, 1, 7, 39.844379, 25.853107, 12611.440430, 46.999, -11.085445, 0.003443, -11.044762,0.040684, -11.105321, 0.036067, -11.047017, 0.058303 
 562080.00, 1, 0, 1, 4, 39.788921, 25.441692, 12664.820312, 43.326, -14.382080, 0.002150, -14.341441,0.040639, -14.388884, 0.050245, -14.337015, 0.051868 
 562080.00, 1, 0, 1, 7, 39.788921, 25.441692, 12671.440430, 47.058, -11.064060, -0.017043, -11.008135,0.055926, -11.073527, 0.010287, -11.043583, 0.029944 
 562140.00, 1, 0, 1, 4, 39.737885, 25.032383, 12724.820312, 42.476, -14.332057, 0.004959, -14.351966,-0.019909, -14.308819, 0.076044, -14.321476, -0.012658 
 562140.00, 1, 0, 1, 7, 39.737885, 25.032383, 12731.440430, 46.834, -11.015635, 0.027948, -11.007287,0.008348, -10.971681, 0.037336, -10.963159, 0.008521 
 562200.00, 1, 0, 1, 4, 39.691551, 24.621769, 12784.820312, 42.110, -14.317229, 0.004248, -14.249244,0.067985, -14.238412, 0.027100, -14.238845, -0.000433 
 562200.00, 1, 0, 1, 7, 39.691551, 24.621769, 12791.440430, 46.796, -10.979619, -0.016460, -10.865810,0.113809, -10.862369, -0.024099, -10.880665, -0.018297 
 562260.00, 1, 0, 1, 4, 39.649326, 24.208284, 12844.820312, 41.389, -14.151411, 0.087434, -14.162298,-0.010887, -14.110859, 0.050895, -14.062959, 0.047900 
 562260.00, 1, 0, 1, 7, 39.649326, 24.208284, 12851.440430, 46.620, -10.786318, 0.094348, -10.802938,-0.016621, -10.748532, 0.031256, -10.671128, 0.077404 
 562320.00, 1, 0, 1, 4, 39.612137, 23.802202, 12904.820312, 39.946, -13.950012, 0.112946, -13.993642,-0.043630, -13.964798, 0.028844, -13.848560, 0.051960 
 562320.00, 1, 0, 1, 7, 39.612137, 23.802202, 12911.440430, 46.311, -10.613688, 0.057440, -10.629842,-0.016154, -10.545191, 0.042797, -10.513789, 0.031401 
 562380.00, 1, 0, 1, 4, 39.578922, 23.393301, 12964.820312, 40.322, -13.856830, -0.008269, -13.802989,0.053841, -13.766500, 0.036490, -13.587567, 0.039270 
 562380.00, 1, 0, 1, 7, 39.578922, 23.393301, 12971.440430, 45.911, -10.508412, 0.005377, -10.510181,-0.001768, -10.359188, 0.071338, -10.306303, 0.052885 
 562440.00, 1, 0, 1, 4, 39.549953, 22.985018, 13024.820312, 41.935, -13.570760, 0.016808, -13.544039,0.026721, -13.531433, 0.012605, -13.376024, 0.003145 
 562440.00, 1, 0, 1, 7, 39.549953, 22.985018, 13031.440430, 45.692, -10.333113, -0.026809, -10.312708,0.020404, -10.174100, 0.051850, -10.190699, -0.016598 
 562500.00, 1, 0, 1, 4, 39.525169, 22.577377, 13084.820312, 41.758, -13.338491, 0.037533, -13.292607,0.045884, -13.307567, -0.014959, -13.133237, 0.053548 
 562500.00, 1, 0, 1, 7, 39.525169, 22.577377, 13091.440430, 45.826, -10.188714, 0.001985, -10.117929,0.070784, -10.021507, 0.025101, -10.002660, 0.018848 
 562560.00, 1, 0, 1, 4, 39.504360, 22.167021, 13144.820312, 41.976, -13.112835, 0.020403, -13.063950,0.048885, -13.079757, -0.015807, -12.995732, 0.003454 
 562560.00, 1, 0, 1, 7, 39.504360, 22.167021, 13151.440430, 46.435, -9.971100, 0.031560, -9.948970,0.022131, -9.921100, -0.001746, -9.908765, 0.012335 
 562620.00, 1, 0, 1, 4, 39.487923, 21.764126, 13204.820312, 42.361, -12.956907, 0.038826, -12.940487,0.016420, -12.954253, -0.013767, -12.885209, 0.038342 
 562620.00, 1, 0, 1, 7, 39.487923, 21.764126, 13211.440430, 46.589, -9.869804, 0.038961, -9.843524,0.026281, -9.845088, 0.007057, -9.810715, 0.034374 
 562680.00, 1, 0, 1, 4, 39.475349, 21.358553, 13264.820312, 43.370, -12.850641, 0.034568, -12.853073,-0.002433, -12.857339, -0.004265, -12.803461, 0.067399 
 562680.00, 1, 0, 1, 7, 39.475349, 21.358553, 13271.440430, 47.328, -9.792922, 0.017793, -9.761078,0.031844, -9.774443, 0.008730, -9.712798, 0.061645 
 562740.00, 1, 0, 1, 4, 39.466736, 20.953712, 13324.820312, 43.594, -12.822851, -0.019390, -12.770444,0.052407, -12.729831, 0.040613, -12.740461, 0.016242 
 562740.00, 1, 0, 1, 7, 39.466736, 20.953712, 13331.440430, 48.209, -9.735600, -0.022803, -9.670053,0.065548, -9.661770, 0.008283, -9.628360, 0.051809 
 562800.00, 1, 0, 1, 4, 39.462025, 20.549618, 13384.820312, 42.540, -12.697741, 0.042721, -12.674930,0.022811, -12.659240, 0.015689, -12.642532, 0.042967 
 562800.00, 1, 0, 1, 7, 39.462025, 20.549618, 13391.440430, 48.520, -9.577907, 0.050453, -9.533353,0.044554, -9.522582, 0.010770, -9.512002, 0.019892 
 562860.00, 1, 0, 1, 4, 39.460758, 20.144417, 13444.820312, 41.994, -12.617064, 0.025470, -12.613224,0.003839, -12.590512, 0.022712, -12.569919, 0.035750 
 562860.00, 1, 0, 1, 7, 39.460758, 20.144417, 13451.440430, 48.495, -9.464426, 0.047576, -9.431854,0.032572, -9.409090, 0.022764, -9.359537, 0.036676 
 562920.00, 1, 0, 1, 4, 39.463783, 19.745058, 13504.820312, 42.963, -12.609237, -0.039318, -12.562182,0.047054, -12.456724, 0.105459, -12.446482, -0.008982 
 562920.00, 1, 0, 1, 7, 39.463783, 19.745058, 13511.440430, 48.653, -9.356225, 0.003312, -9.327449,0.028776, -9.273405, 0.054044, -9.212824, 0.010881 
 562980.00, 1, 0, 1, 4, 39.470570, 19.343138, 13564.820312, 41.557, -12.458084, -0.011602, -12.343672,0.114412, -12.385450, -0.041778, -12.314464, 0.036153 
 562980.00, 1, 0, 1, 7, 39.470570, 19.343138, 13571.440430, 48.209, -9.208763, 0.004060, -9.139249,0.069514, -9.137631, 0.001618, -9.012448, 0.043712 
 563040.00, 1, 0, 1, 4, 39.481064, 18.942041, 13624.820312, 41.411, -12.267183, 0.047280, -12.250421,0.016763, -12.197180, 0.053241, -12.131210, 0.009957 
 563040.00, 1, 0, 1, 7, 39.481064, 18.942041, 13631.440430, 47.704, -9.007522, 0.004926, -8.966748,0.040774, -8.950141, 0.016607, -8.785434, 0.034775 
 563100.00, 1, 0, 1, 4, 39.495228, 18.541782, 13684.820312, 37.735, -12.007860, 0.123350, -12.048466,-0.040606, -12.024720, 0.023745, -11.975384, -0.043835 
 563100.00, 1, 0, 1, 7, 39.495228, 18.541782, 13691.440430, 47.454, -8.703959, 0.081474, -8.767552,-0.063593, -8.695953, 0.071599, -8.572530, -0.050761 
 563160.00, 1, 0, 1, 4, 39.512997, 18.142385, 13744.820312, 38.420, -11.873876, 0.101508, -11.865928,0.007949, -11.788007, 0.077921, -11.638525, 0.011388 
 563160.00, 1, 0, 1, 7, 39.512997, 18.142385, 13751.440430, 46.390, -8.502112, 0.070417, -8.483647,0.018466, -8.446743, 0.036904, -8.240090, 0.025164 
 563220.00, 1, 0, 1, 4, 39.534325, 17.743856, 13804.820312, 37.644, -11.646932, -0.008407, -11.494754,0.152178, -11.633360, -0.138606, -11.542490, 0.090870 
 563220.00, 1, 0, 1, 7, 39.534325, 17.743856, 13811.440430, 45.640, -8.264868, -0.024777, -8.094745,0.170123, -8.215959, -0.121213, -7.986769, 0.085184 
 563280.00, 1, 0, 1, 4, 39.559155, 17.346218, 13864.820312, 38.470, -11.241429, 0.161214, -11.258005,-0.016576, -11.117782, 0.140224, -11.148866, -0.031084 
 563280.00, 1, 0, 1, 7, 39.559155, 17.346218, 13871.440430, 45.283, -7.901487, 0.085282, -7.900682,0.000804, -7.810362, 0.090320, -7.707383, 0.007894 
 563340.00, 1, 0, 1, 4, 39.587486, 16.949478, 13924.820312, 38.761, -10.962254, 0.035226, -10.802221,0.160032, -10.838864, -0.036643, -10.704948, 0.133916 
 563340.00, 1, 0, 1, 7, 39.587486, 16.949478, 13931.440430, 43.954, -7.623132, 0.084251, -7.568760,0.054372, -7.577104, -0.008344, -7.443988, 0.044773 
 563400.00, 1, 0, 1, 4, 39.619255, 16.553656, 13984.820312, 39.003, -10.501855, 0.021795, -10.513469,-0.011614, -10.475764, 0.037704, -10.382603, 0.093162 
 563400.00, 1, 0, 1, 7, 39.619255, 16.553656, 13991.440430, 43.525, -7.354663, 0.089324, -7.420529,-0.065866, -7.337466, 0.083063, -7.196127, 0.050443 
 563460.00, 1, 0, 1, 4, 39.654732, 16.155481, 14044.820312, 40.919, -10.194812, 0.010281, -10.253819,-0.059007, -10.191683, 0.062136, -10.183943, 0.007741 
 563460.00, 1, 0, 1, 7, 39.654732, 16.155481, 14051.440430, 43.449, -7.188355, 0.007771, -7.218221,-0.029865, -7.244869, -0.026648, -7.161253, 0.025157 
 563520.00, 1, 0, 1, 4, 39.692951, 15.764823, 14104.820312, 41.926, -10.021811, 0.055663, -10.009725,0.012086, -10.019075, -0.009351, -9.923880, 0.095196 
 563520.00, 1, 0, 1, 7, 39.692951, 15.764823, 14111.440430, 43.595, -7.099901, 0.061353, -7.074606,0.025294, -7.101051, -0.026445, -6.973716, 0.095402 
 563580.00, 1, 0, 1, 4, 39.734150, 15.373144, 14164.799805, 43.362, -9.885674, 0.021214, -9.838702,0.046972, -9.872841, -0.034139, -9.833806, 0.039035 
 563580.00, 1, 0, 1, 7, 39.734150, 15.373144, 14171.429688, 43.873, -6.927388, 0.046328, -6.862033,0.065355, -6.855369, 0.006665, -6.836152, 0.041411 
 563640.00, 1, 0, 1, 4, 39.779392, 14.980958, 14224.799805, 42.296, -9.937169, 0.025034, -9.948382,-0.011213, -9.908804, 0.039579, -9.836267, 0.072537 
 563640.00, 1, 0, 1, 7, 39.779392, 14.980958, 14231.429688, 43.428, -6.819034, 0.017118, -6.788145,0.030889, -6.769908, 0.018237, -6.639780, 0.130128 
 563700.00, 1, 0, 1, 4, 39.827877, 14.589749, 14284.799805, 41.354, -10.016294, 0.022739, -10.026443,-0.010149, -9.957375, 0.069069, -9.992507, -0.035133 
 563700.00, 1, 0, 1, 7, 39.827877, 14.589749, 14291.429688, 44.410, -6.604754, 0.062159, -6.578600,0.026154, -6.595831, -0.017231, -6.582585, 0.013246 
 563760.00, 1, 0, 1, 4, 39.880016, 14.196285, 14344.799805, 41.039, -10.111624, 0.067428, -10.048910,0.062714, -10.144958, -0.096048, -10.055867, 0.089092 
 563760.00, 1, 0, 1, 7, 39.880016, 14.196285, 14351.429688, 44.361, -6.488616, 0.094360, -6.427969,0.060647, -6.530850, -0.102882, -6.405488, 0.125362 
 563820.00, 1, 0, 1, 4, 39.934441, 13.810324, 14404.799805, 40.231, -10.221054, 0.029513, -10.259770,-0.038717, -10.184572, 0.075198, -10.126424, 0.058149 
 563820.00, 1, 0, 1, 7, 39.934441, 13.810324, 14411.429688, 44.491, -6.365111, 0.045526, -6.403218,-0.038107, -6.350661, 0.052557, -6.289998, 0.060664 
 563880.00, 1, 0, 1, 4, 39.992447, 13.422126, 14464.799805, 38.093, -10.311703, 0.012748, -10.315955,-0.004253, -10.291245, 0.024711, -10.263709, 0.027535 
 563880.00, 1, 0, 1, 7, 39.992447, 13.422126, 14471.429688, 45.162, -6.346163, -0.013617, -6.275174,0.070990, -6.273754, 0.001419, -6.223456, 0.050298 
 563940.00, 1, 0, 1, 4, 40.053558, 13.034949, 14524.799805, 37.614, -10.403202, 0.080340, -10.422046,-0.018844, -10.407907, 0.014138, -10.321966, 0.085941 
 563940.00, 1, 0, 1, 7, 40.053558, 13.034949, 14531.429688, 45.577, -6.175797, 0.079470, -6.188282,-0.012485, -6.173866, 0.014416, -6.110727, 0.063139 
 564000.00, 1, 0, 1, 4, 40.117737, 12.648812, 14584.799805, 37.707, -10.458611, 0.035448, -10.465810,-0.007198, -10.289530, 0.176279, -10.267995, 0.021535 
 564000.00, 1, 0, 1, 7, 40.117737, 12.648812, 14591.429688, 46.214, -6.012137, 0.080717, -6.009185,0.002953, -5.872381, 0.136804, -5.873693, -0.001313 
 564060.00, 1, 0, 1, 4, 40.185532, 12.260509, 14644.799805, 35.508, -10.314545, 0.050283, -10.262866,0.051678, -10.234219, 0.028647, -10.247071, -0.012853 
 564060.00, 1, 0, 1, 7, 40.185532, 12.260509, 14651.429688, 46.559, -5.786602, 0.021523, -5.689525,0.097077, -5.639686, 0.049840, -5.658507, -0.018822 
 564120.00, 1, 0, 1, 4, 40.255188, 11.879677, 14704.799805, 37.883, -10.180380, 0.130916, -10.103370,0.077010, -10.037113, 0.066257, -9.978927, 0.058187 
 564120.00, 1, 0, 1, 7, 40.255188, 11.879677, 14711.429688, 47.238, -5.456215, 0.105704, -5.366842,0.089373, -5.350926, 0.015916, -5.288952, 0.061973 
 564180.00, 1, 0, 1, 4, 40.328400, 11.496710, 14764.799805, 37.872, -9.873729, 0.105198, -9.791067,0.079876, -9.698311, 0.092756, -9.661027, 0.037285 
 564180.00, 1, 0, 1, 7, 40.328400, 11.496710, 14771.429688, 47.354, -5.016006, 0.109857, -4.926973,0.089033, -4.857898, 0.069075, -4.822168, 0.035730 
 564240.00, 1, 0, 1, 4, 40.404560, 11.114808, 14824.799805, 38.201, -9.548522, 0.112505, -9.525145,-0.002228, -9.433078, 0.092067, -9.427396, 0.005682 
 564240.00, 1, 0, 1, 7, 40.404560, 11.114808, 14831.429688, 47.090, -4.552942, 0.096932, -4.553249,-0.000307, -4.456397, 0.096852, -4.453158, 0.003239 
 564300.00, 1, 0, 1, 4, 40.488148, 10.709785, 14884.799805, 39.911, -9.382909, 0.044487, -9.329241,0.060738, -9.246180, 0.083061, -9.253194, -0.007014 
 564300.00, 1, 0, 1, 7, 40.488148, 10.709785, 14891.429688, 47.279, -4.281349, 0.036577, -4.243464,0.037885, -4.169631, 0.073833, -4.152032, 0.017598 
 564360.00, 1, 0, 1, 4, 40.564865, 10.355268, 14944.799805, 40.380, -9.174800, 0.078394, -9.189624,0.064536, -9.108330, 0.081294, -9.105897, 0.002433 
 564360.00, 1, 0, 1, 7, 40.564865, 10.355268, 14951.429688, 47.584, -4.010772, 0.060336, -3.960106,0.050665, -3.856463, 0.103643, -3.853493, 0.002970 
 564420.00, 1, 0, 1, 4, 40.649834, 9.976488, 15004.799805, 41.149, -8.968607, 0.137289, -9.081038,-0.002120, -9.018127, 0.062911, -8.977362, 0.040766 
 564420.00, 1, 0, 1, 7, 40.649834, 9.976488, 15011.429688, 47.284, -3.675047, 0.121788, -3.689549,-0.014502, -3.635716, 0.053833, -3.595913, 0.039803 
 564480.00, 1, 0, 1, 4, 40.737640, 9.598812, 15064.799805, 41.029, -8.921005, 0.056357, -8.980962,0.071620, -8.911721, 0.069241, -8.896648, 0.015072 
 564480.00, 1, 0, 1, 7, 40.737640, 9.598812, 15071.429688, 47.663, -3.488516, 0.073712, -3.455029,0.033487, -3.398215, 0.056814, -3.346641, 0.051575 
 564540.00, 1, 0, 1, 4, 40.828255, 9.222249, 15124.799805, 40.468, -8.825368, 0.071281, -8.902524,0.070611, -8.873996, 0.028528, -8.864357, 0.009639 
 564540.00, 1, 0, 1, 7, 40.828255, 9.222249, 15131.429688, 47.230, -3.285658, 0.045016, -3.183122,0.102536, -3.161355, 0.021767, -3.145333, 0.016022 
 564600.00, 1, 0, 1, 4, 40.921654, 8.846802, 15184.799805, 40.671, -8.771670, 0.092687, -8.856626,0.027338, -8.820848, 0.035778, -8.767205, 0.053642 
 564600.00, 1, 0, 1, 7, 40.921654, 8.846802, 15191.429688, 47.689, -3.053657, 0.091676, -2.967238,0.053542, -2.939943, 0.027295, -2.892147, 0.047796 
 564660.00, 1, 0, 1, 4, 41.018620, 8.469364, 15244.799805, 41.056, -8.704010, 0.063195, -8.669734,0.101788, -8.655524, 0.014210, -8.605215, 0.050310 
 564660.00, 1, 0, 1, 7, 41.018620, 8.469364, 15251.429688, 47.547, -2.864683, 0.027463, -2.746842,0.086374, -2.693857, 0.052984, -2.663669, 0.030189 
 564720.00, 1, 0, 1, 4, 41.116692, 8.099288, 15304.799805, 41.888, -8.564490, 0.040725, -8.597731,0.057433, -8.519095, 0.078636, -8.505979, 0.013116 
 564720.00, 1, 0, 1, 7, 41.116692, 8.099288, 15311.429688, 47.545, -2.627504, 0.036164, -2.538242,0.065336, -2.498425, 0.039817, -2.425197, 0.073229 
 564780.00, 1, 0, 1, 4, 41.218288, 7.727235, 15364.799805, 41.683, -8.412478, 0.093500, -8.454803,0.073425, -8.444058, 0.010745, -8.331748, 0.112310 
 564780.00, 1, 0, 1, 7, 41.218288, 7.727235, 15371.429688, 47.237, -2.366126, 0.059071, -2.294462,0.061174, -2.263752, 0.030711, -2.196258, 0.067494 
 564840.00, 1, 0, 1, 4, 41.322567, 7.356324, 15424.799805, 40.730, -8.290936, 0.040812, -8.400835,0.002699, -8.260992, 0.139843, -8.251530, 0.009462 
 564840.00, 1, 0, 1, 7, 41.322567, 7.356324, 15431.429688, 46.998, -2.111984, 0.084274, -2.076695,0.009752, -1.930876, 0.145819, -1.930184, 0.000693 
 564900.00, 1, 0, 1, 4, 41.429501, 6.986560, 15484.799805, 40.230, -8.112662, 0.138867, -8.093093,0.078150, -8.030689, 0.062403, -8.009503, 0.021186 
 564900.00, 1, 0, 1, 7, 41.429501, 6.986560, 15491.429688, 46.689, -1.838061, 0.092123, -1.786153,0.005124, -1.713085, 0.073068, -1.690551, 0.022534 
 564960.00, 1, 0, 1, 4, 41.540005, 6.614888, 15544.799805, 40.156, -7.970722, 0.038782, -7.968623,0.030277, -7.850757, 0.117866, -7.849105, 0.001652 
 564960.00, 1, 0, 1, 7, 41.540005, 6.614888, 15551.429688, 46.272, -1.570337, 0.120214, -1.491443,-0.004563, -1.387742, 0.103701, -1.400907, -0.013165 
 565020.00, 1, 0, 1, 4, 41.651276, 6.250508, 15604.799805, 38.125, -7.744230, 0.104874, -7.711634,0.025961, -7.643466, 0.068169, -7.595858, 0.047607 
 565020.00, 1, 0, 1, 7, 41.651276, 6.250508, 15611.429688, 45.532, -1.302212, 0.098695, -1.126743,0.033249, -1.084867, 0.041876, -0.956231, 0.128636 
 565080.00, 1, 0, 1, 4, 41.765171, 5.885050, 15664.799805, 38.772, -7.516776, 0.079083, -7.472896,0.043880, -7.377396, 0.073617, -7.284761, 0.092634 
 565080.00, 1, 0, 1, 7, 41.765171, 5.885050, 15671.429688, 45.883, -0.893841, 0.062390, -0.661682,0.051592, -0.616465, 0.045217, -0.527719, 0.088746 
 565140.00, 1, 0, 1, 4, 41.882687, 5.519832, 15724.799805, 38.685, -7.246076, 0.038685, -7.232597,0.013478, -7.134030, 0.077311, -7.071783, 0.062247 
 565140.00, 1, 0, 1, 7, 41.882687, 5.519832, 15731.429688, 45.419, -0.523575, 0.004144, -0.312847,0.031074, -0.217974, 0.094873, -0.132017, 0.085957 
 565200.00, 1, 0, 1, 4, 42.002758, 5.155787, 15784.799805, 37.987, -7.020199, 0.051584, -6.929520,0.090679, -7.020103, -0.052692, -6.869931, 0.150172 
 565200.00, 1, 0, 1, 7, 42.002758, 5.155787, 15791.429688, 44.119, -0.061624, 0.070394, 0.114886,0.025968, 0.161210, 0.046324, 0.262522, 0.101313 
