GPS TOW,Freq,SV Sys,PrimSig,SigType,TEC,TECdot
548356.000,0,0,1,7,-30.491840, 0.057641
548357.000,0,0,1,4,-38.601490,-0.014857
548357.000,0,0,1,7,-30.948605,-0.043962
548358.000,0,0,1,4,-38.965385,-0.026010
548358.000,0,0,1,7,-31.294075,-0.011130
548359.000,0,0,1,4,-39.130276, 0.032833
548359.000,0,0,1,7,-31.590855,-0.006404
548360.000,0,0,1,4,-39.531132,-0.014627
548360.000,0,0,1,7,-31.764750,-0.057700
548361.000,0,0,1,4,-40.275978, 0.019617
548361.000,0,0,1,7,-32.096310, 0.070188
548362.000,0,0,1,4,-40.236176,-0.024734
548362.000,0,0,1,7,-32.309620,-0.017110
548363.000,0,0,1,4,-40.750748, 0.006863
548363.000,0,0,1,7,-32.629585,-0.035612
548364.000,0,0,1,4,-41.492752,-0.012714
548364.000,0,0,1,7,-32.977375, 0.024045
548365.000,0,0,1,4,-41.734402, 0.008002
548365.000,0,0,1,7,-33.183731,-0.033253
548366.000,0,0,1,4,-42.038597, 0.021635
548366.000,0,0,1,7,-33.485146, 0.098670
548367.000,0,0,1,4,-42.550323, 0.016558
548367.000,0,0,1,7,-33.712368,-0.062995
548368.000,0,0,1,4,-42.865891,-0.049133
548368.000,0,0,1,7,-33.967415,-0.006650
548369.000,0,0,1,4,-43.212727, 0.039831
548369.000,0,0,1,7,-34.254921, 0.014616
548370.000,0,0,1,4,-43.269585, 0.005635
548370.000,0,0,1,7,-34.540108, 0.031991
548371.000,0,0,1,4,-43.764256,-0.055019
548371.000,0,0,1,7,-34.720959,-0.017410
548372.000,0,0,1,4,-44.185009, 0.050094
548372.000,0,0,1,7,-35.020058,-0.025410
548373.000,0,0,1,4,-44.622822,-0.043228
548373.000,0,0,1,7,-35.244961,-0.025431
548374.000,0,0,1,4,-45.234051,-0.001527
548374.000,0,0,1,7,-35.425812, 0.026873
548375.000,0,0,1,4,-45.575203, 0.023116
548375.000,0,0,1,7,-35.583477,-0.004895
548376.000,0,0,1,4,-46.132420,-0.009150
548376.000,0,0,1,7,-35.782875,-0.013480
548377.000,0,0,1,4,-46.476414, 0.031081
548377.000,0,0,1,7,-36.065742, 0.061402
548378.000,0,0,1,4,-47.076271, 0.006940
548378.000,0,0,1,7,-36.295284,-0.023028
548379.000,0,0,1,4,-47.673286,-0.009508
548379.000,0,0,1,7,-36.397301,-0.046542
548380.000,0,0,1,4,-48.173641,-0.023374
548380.000,0,0,1,7,-36.497002,-0.059101
548381.000,0,0,1,4,-48.580181, 0.013329
548381.000,0,0,1,7,-36.661621, 0.110207
548382.000,0,0,1,4,-49.080540, 0.035364
548382.000,0,0,1,7,-36.858704,-0.049659
548383.000,0,0,1,4,-49.222687,-0.043684
548383.000,0,0,1,7,-37.021004, 0.017399
548384.000,0,0,1,4,-49.538250, 0.024245
548384.000,0,0,1,7,-37.192581,-0.015598
548385.000,0,0,1,4,-49.751469,-0.028854
548385.000,0,0,1,7,-37.262138,-0.031971
548386.000,0,0,1,4,-49.697456,-0.005007
548386.000,0,0,1,7,-37.336334, 0.051170
548387.000,0,0,1,4,-50.175068,-0.001043
548387.000,0,0,1,7,-37.579784,-0.027514
548388.000,0,0,1,4,-50.135265,-0.043707
548388.000,0,0,1,7,-37.767593,-0.003191
548389.000,0,0,1,4,-50.607193, 0.040915
548389.000,0,0,1,7,-37.941486, 0.033605
548390.000,0,0,1,4,-50.954029,-0.023588
548390.000,0,0,1,7,-38.031910,-0.039504
548391.000,0,0,1,4,-51.113235, 0.010721
548391.000,0,0,1,7,-38.143204,-0.025388
548392.000,0,0,1,4,-51.312241, 0.042022
548392.000,0,0,1,7,-38.421436, 0.077310
548393.000,0,0,1,4,-51.792694,-0.022543
548393.000,0,0,1,7,-38.551277,-0.045267
548394.000,0,0,1,4,-52.153748, 0.003110
548394.000,0,0,1,7,-38.718216, 0.002480
548395.000,0,0,1,4,-52.483528,-0.015464
548395.000,0,0,1,7,-38.910660, 0.003178
548396.000,0,0,1,4,-52.847424,-0.009048
548396.000,0,0,1,7,-39.001083,-0.025659
548397.000,0,0,1,4,-53.094757, 0.021607
548397.000,0,0,1,7,-39.121651, 0.015288
548398.000,0,0,1,4,-53.353466,-0.015837
548398.000,0,0,1,7,-39.207439, 0.004276
548399.000,0,0,1,4,-53.271019,-0.005613
548399.000,0,0,1,7,-39.316414,-0.024959
548400.000,0,0,1,4,-53.427380,-0.018883
548400.000,0,0,1,7,-39.490307, 0.070338
548401.000,0,0,1,4,-53.279549,-0.019017
548401.000,0,0,1,7,-39.499580,-0.065108
548402.000,0,0,1,4,-53.202789, 0.077686
548402.000,0,0,1,7,-39.552910, 0.024148
548403.000,0,0,1,4,-53.319351, 0.011031
548403.000,0,0,1,7,-39.787086, 0.017433
548404.000,0,0,1,4,-53.370522,-0.043704
548404.000,0,0,1,7,-39.696663,-0.051515
548405.000,0,0,1,4,-53.592270, 0.027313
548405.000,0,0,1,7,-39.842735, 0.047061
548406.000,0,0,1,4,-53.799805,-0.031904
548406.000,0,0,1,7,-39.947071, 0.002299
548407.000,0,0,1,4,-53.742947,-0.006104
548407.000,0,0,1,7,-39.984169,-0.005300
548408.000,0,0,1,4,-53.896465, 0.029155
548408.000,0,0,1,7,-40.074593, 0.039301
548409.000,0,0,1,4,-53.589428,-0.061824
548409.000,0,0,1,7,-40.021267,-0.072145
548410.000,0,0,1,4,-53.592270, 0.021860
548410.000,0,0,1,7,-40.007355, 0.003447
548411.000,0,0,1,4,-53.742947,-0.004480
548411.000,0,0,1,7,-39.956345,-0.035196
548412.000,0,0,1,4,-53.663345, 0.023499
548412.000,0,0,1,7,-39.875195, 0.032541
548413.000,0,0,1,4,-53.654816,-0.043923
548413.000,0,0,1,7,-39.872875,-0.023415
548414.000,0,0,1,4,-53.407482, 0.001335
548414.000,0,0,1,7,-39.835777, 0.034173
548415.000,0,0,1,4,-53.600800, 0.044291
548415.000,0,0,1,7,-39.763901, 0.018148
548416.000,0,0,1,4,-53.916367,-0.007581
548416.000,0,0,1,7,-39.661884,-0.009157
548417.000,0,0,1,4,-53.504139,-0.020098
548417.000,0,0,1,7,-39.557549,-0.043122
548418.000,0,0,1,4,-53.381893, 0.027475
548418.000,0,0,1,7,-39.448574, 0.068083
548419.000,0,0,1,4,-53.447281,-0.052287
548419.000,0,0,1,7,-39.302502,-0.063847
548420.000,0,0,1,4,-53.501297, 0.002500
548420.000,0,0,1,7,-39.126289,-0.016679
548421.000,0,0,1,4,-53.760006, 0.030293
548421.000,0,0,1,7,-39.168022, 0.048528
548422.000,0,0,1,4,-53.572372,-0.037826
548422.000,0,0,1,7,-38.998764,-0.016950
548423.000,0,0,1,4,-53.421696, 0.083481
548423.000,0,0,1,7,-38.922253, 0.047361
548424.000,0,0,1,4,-53.435909,-0.048097
548424.000,0,0,1,7,-38.699669,-0.070716
548425.000,0,0,1,4,-53.339249,-0.000343
548425.000,0,0,1,7,-38.509541, 0.052580
548426.000,0,0,1,4,-53.600800, 0.017429
548426.000,0,0,1,7,-38.435349,-0.010535
548427.000,0,0,1,4,-53.165833, 0.016661
548427.000,0,0,1,7,-38.296230,-0.018125
548428.000,0,0,1,4,-53.217003,-0.068656
548428.000,0,0,1,7,-38.173347, 0.002410
548429.000,0,0,1,4,-53.168674, 0.017200
548429.000,0,0,1,7,-38.117699,-0.006919
548430.000,0,0,1,4,-52.946926, 0.014678
548430.000,0,0,1,7,-37.922939, 0.021541
548431.000,0,0,1,4,-52.841736,-0.018401
548431.000,0,0,1,7,-37.716583,-0.000871
548432.000,0,0,1,4,-52.944084, 0.032204
548432.000,0,0,1,7,-37.503273,-0.042861
548433.000,0,0,1,4,-52.810467,-0.014832
548433.000,0,0,1,7,-37.364155, 0.067142
548434.000,0,0,1,4,-52.537544, 0.032750
548434.000,0,0,1,7,-37.072014,-0.037491
548435.000,0,0,1,4,-52.150906,-0.029629
548435.000,0,0,1,7,-36.872616,-0.003636
548436.000,0,0,1,4,-52.341381, 0.001673
548436.000,0,0,1,7,-36.689445,-0.011081
548437.000,0,0,1,4,-52.486370, 0.013436
548437.000,0,0,1,7,-36.503956,-0.043158
548438.000,0,0,1,4,-52.253250, 0.012985
548438.000,0,0,1,7,-36.248913, 0.052401
548439.000,0,0,1,4,-51.943371, 0.021261
548439.000,0,0,1,7,-36.033283, 0.028465
548440.000,0,0,1,4,-51.758579,-0.016033
548440.000,0,0,1,7,-35.764324, 0.004707
548441.000,0,0,1,4,-51.650547,-0.052376
548441.000,0,0,1,7,-35.562607,-0.035949
548442.000,0,0,1,4,-51.892197, 0.014976
548442.000,0,0,1,7,-35.439724, 0.012992
548443.000,0,0,1,4,-51.650547,-0.006064
548443.000,0,0,1,7,-35.256554,-0.036979
548444.000,0,0,1,4,-51.403214, 0.000275
548444.000,0,0,1,7,-35.057156, 0.017866
548445.000,0,0,1,4,-51.491344, 0.004516
548445.000,0,0,1,7,-34.711685,-0.002625
548446.000,0,0,1,4,-51.323612, 0.007635
548446.000,0,0,1,7,-34.410267,-0.006674
548447.000,0,0,1,4,-51.488503, 0.005796
548447.000,0,0,1,7,-34.259560, 0.013149
548448.000,0,0,1,4,-50.971088, 0.005361
548448.000,0,0,1,7,-34.039291, 0.037016
548449.000,0,0,1,4,-50.567390,-0.023400
548449.000,0,0,1,7,-33.710052,-0.056637
548450.000,0,0,1,4,-50.152325,-0.046278
548450.000,0,0,1,7,-33.468918, 0.002366
548451.000,0,0,1,4,-49.978905, 0.085339
548451.000,0,0,1,7,-33.239376, 0.068241
548452.000,0,0,1,4,-49.688927,-0.007282
548452.000,0,0,1,7,-32.889267,-0.026416
548453.000,0,0,1,4,-49.407475,-0.009643
548453.000,0,0,1,7,-32.606400,-0.005040
548454.000,0,0,1,4,-49.305130, 0.027485
548454.000,0,0,1,7,-32.355991, 0.005668
548455.000,0,0,1,4,-48.946922,-0.013352
548455.000,0,0,1,7,-32.019794,-0.001351
548456.000,0,0,1,4,-48.884377,-0.006993
548456.000,0,0,1,7,-31.753157, 0.005873
548457.000,0,0,1,4,-48.420979,-0.012420
548457.000,0,0,1,7,-31.361315,-0.003030
548458.000,0,0,1,4,-48.341377, 0.005882
548458.000,0,0,1,7,-31.059896, 0.001178
548459.000,0,0,1,4,-48.241875,-0.027832
548459.000,0,0,1,7,-30.726019,-0.024111
548460.000,0,0,1,4,-48.261772, 0.020322
548460.000,0,0,1,7,-30.433876, 0.000136
548461.000,0,0,1,4,-48.258930, 0.022107
548461.000,0,0,1,7,-30.151009, 0.022244
548462.000,0,0,1,4,-47.866608,-0.024297
548462.000,0,0,1,7,-29.738298, 0.002000
548463.000,0,0,1,4,-47.838177, 0.004678
548463.000,0,0,1,7,-29.429924,-0.044043
548464.000,0,0,1,4,-47.633488, 0.011918
548464.000,0,0,1,7,-29.089090, 0.017712
548465.000,0,0,1,4,-47.451538, 0.029954
548465.000,0,0,1,7,-28.773762, 0.024547
548466.000,0,0,1,4,-47.252533,-0.046280
548466.000,0,0,1,7,-28.521036,-0.000654
548467.000,0,0,1,4,-46.891479,-0.019841
548467.000,0,0,1,7,-28.180202,-0.001023
548468.000,0,0,1,4,-46.669731, 0.000963
548468.000,0,0,1,7,-27.846325,-0.021941
548469.000,0,0,1,4,-46.399654, 0.038908
548469.000,0,0,1,7,-27.572731, 0.046334
548470.000,0,0,1,4,-45.904984,-0.005142
548470.000,0,0,1,7,-27.282906, 0.010746
548471.000,0,0,1,4,-45.833912,-0.007344
548471.000,0,0,1,7,-26.754267,-0.048359
548472.000,0,0,1,4,-46.049973, 0.011513
548472.000,0,0,1,7,-26.476034, 0.027411
548473.000,0,0,1,4,-45.509815, 0.033309
548473.000,0,0,1,7,-26.019272, 0.015119
548474.000,0,0,1,4,-45.052105,-0.031408
548474.000,0,0,1,7,-25.562508,-0.021465
548475.000,0,0,1,4,-44.884373, 0.026222
548475.000,0,0,1,7,-25.145161, 0.018196
548476.000,0,0,1,4,-44.440872,-0.045530
548476.000,0,0,1,7,-24.676805,-0.031573
548477.000,0,0,1,4,-43.826801, 0.034877
548477.000,0,0,1,7,-24.203812, 0.018985
548478.000,0,0,1,4,-43.624950, 0.010262
548478.000,0,0,1,7,-23.760960, 0.010194
548479.000,0,0,1,4,-43.346344,-0.015607
548479.000,0,0,1,7,-23.341295,-0.024444
548480.000,0,0,1,4,-42.925591,-0.017770
548480.000,0,0,1,7,-22.893806,-0.005090
548481.000,0,0,1,4,-42.848831, 0.006799
548481.000,0,0,1,7,-22.569202, 0.013250
548482.000,0,0,1,4,-42.402493, 0.024200
548482.000,0,0,1,7,-22.168085, 0.052666
548483.000,0,0,1,4,-42.101139,-0.014717
548483.000,0,0,1,7,-21.653357,-0.037400
548484.000,0,0,1,4,-41.922035,-0.005038
548484.000,0,0,1,7,-21.166452,-0.035991
548485.000,0,0,1,4,-41.495598, 0.039497
548485.000,0,0,1,7,-20.667955, 0.023532
548486.000,0,0,1,4,-41.137386,-0.023545
548486.000,0,0,1,7,-20.306253,-0.019631
548487.000,0,0,1,4,-40.699574,-0.013472
548487.000,0,0,1,7,-19.805437, 0.021859
548488.000,0,0,1,4,-40.483513, 0.048157
548488.000,0,0,1,7,-19.288391, 0.018166
548489.000,0,0,1,4,-40.216278,-0.048170
548489.000,0,0,1,7,-18.833946,-0.042411
548490.000,0,0,1,4,-40.034328, 0.036237
548490.000,0,0,1,7,-18.451378, 0.032907
548491.000,0,0,1,4,-39.835323,-0.038067
548491.000,0,0,1,7,-18.022438,-0.025776
548492.000,0,0,1,4,-39.343498, 0.015774
548492.000,0,0,1,7,-17.579586,-0.001670
548493.000,0,0,1,4,-39.047832, 0.014586
548493.000,0,0,1,7,-17.113548, 0.051111
548494.000,0,0,1,4,-38.567375, 0.005230
548494.000,0,0,1,7,-16.717070,-0.010328
548495.000,0,0,1,4,-38.064178,-0.023995
548495.000,0,0,1,7,-16.244076,-0.017277
548496.000,0,0,1,4,-37.632053, 0.001208
548496.000,0,0,1,7,-15.798905,-0.005631
548497.000,0,0,1,4,-37.219826, 0.030573
548497.000,0,0,1,7,-15.425611, 0.009197
548498.000,0,0,1,4,-36.912788,-0.026017
548498.000,0,0,1,7,-15.054637, 0.016150
548499.000,0,0,1,4,-36.585854, 0.007269
548499.000,0,0,1,7,-14.658156, 0.018432
548500.000,0,0,1,4,-36.369789,-0.012772
548500.000,0,0,1,7,-14.294137,-0.000723
548501.000,0,0,1,4,-36.219116,-0.001225
548501.000,0,0,1,7,-13.895339,-0.049382
548502.000,0,0,1,4,-35.707386, 0.010800
548502.000,0,0,1,7,-13.487267, 0.011770
548503.000,0,0,1,4,-35.462894,-0.006315
548503.000,0,0,1,7,-13.067600,-0.013401
548504.000,0,0,1,4,-35.218403, 0.018416
548504.000,0,0,1,7,-12.610838, 0.008977
548505.000,0,0,1,4,-34.800491,-0.003169
548505.000,0,0,1,7,-12.304783, 0.018247
548506.000,0,0,1,4,-34.700989, 0.027431
548506.000,0,0,1,7,-11.940763, 0.020863
548507.000,0,0,1,4,-34.533257,-0.045219
548507.000,0,0,1,7,-11.400531,-0.038909
548508.000,0,0,1,4,-34.092602, 0.014593
548508.000,0,0,1,7,-10.906671, 0.040269
548509.000,0,0,1,4,-33.555286,-0.003415
548509.000,0,0,1,7,-10.473093,-0.008309
548510.000,0,0,1,4,-33.171490, 0.031196
548510.000,0,0,1,7,-9.956046,-0.001070
548511.000,0,0,1,4,-32.932686,-0.022856
548511.000,0,0,1,7,-9.452911,-0.021485
548512.000,0,0,1,4,-32.563103, 0.022942
548512.000,0,0,1,7,-8.984555, 0.046321
548513.000,0,0,1,4,-32.452229,-0.015728
548513.000,0,0,1,7,-8.476783,-0.024068
548514.000,0,0,1,4,-32.048534, 0.007687
548514.000,0,0,1,7,-7.952780,-0.033990
548515.000,0,0,1,4,-32.020103,-0.029273
548515.000,0,0,1,7,-7.468194,-0.017110
548516.000,0,0,1,4,-31.778456, 0.013839
548516.000,0,0,1,7,-7.009112, 0.036353
548517.000,0,0,1,4,-31.721596, 0.024010
548517.000,0,0,1,7,-6.559305, 0.010091
548518.000,0,0,1,4,-31.499847, 0.016587
548518.000,0,0,1,7,-6.104860, 0.017487
548519.000,0,0,1,4,-31.039293,-0.047449
548519.000,0,0,1,7,-5.488114,-0.056467
548520.000,0,0,1,4,-30.746471, 0.020652
548520.000,0,0,1,7,-5.093953, 0.033360
548521.000,0,0,1,4,-30.322874,-0.016449
548521.000,0,0,1,7,-4.572269, 0.001976
548522.000,0,0,1,4,-30.055637, 0.003789
548522.000,0,0,1,7,-4.066815, 0.011155
548523.000,0,0,1,4,-29.339220,-0.007972
548523.000,0,0,1,7,-3.433839,-0.030403
548524.000,0,0,1,4,-29.248245, 0.018180
548524.000,0,0,1,7,-3.051271, 0.034342
548525.000,0,0,1,4,-28.989538, 0.007823
548525.000,0,0,1,7,-2.594508,-0.006056
548526.000,0,0,1,4,-28.921309, 0.007694
548526.000,0,0,1,7,-2.163249,-0.010430
548527.000,0,0,1,4,-28.622801, 0.017606
548527.000,0,0,1,7,-1.632291, 0.012202
548528.000,0,0,1,4,-28.298706,-0.006761
548528.000,0,0,1,7,-1.205669, 0.000262
548529.000,0,0,1,4,-28.065586,-0.043085
548529.000,0,0,1,7,-0.753543,-0.020075
548530.000,0,0,1,4,-27.732964, 0.066842
548530.000,0,0,1,7,-0.331559, 0.030335
548531.000,0,0,1,4,-27.442984,-0.034373
548531.000,0,0,1,7, 0.222585,-0.057736
548532.000,0,0,1,4,-27.084774,-0.015917
548532.000,0,0,1,7, 0.644569, 0.021921
548533.000,0,0,1,4,-26.851654, 0.028703
548533.000,0,0,1,7, 0.973810, 0.060591
548534.000,0,0,1,4,-26.561674,-0.037321
548534.000,0,0,1,7, 1.456078,-0.051482
548535.000,0,0,1,4,-26.604319, 0.016118
548535.000,0,0,1,7, 1.766769, 0.020614
548536.000,0,0,1,4,-26.376884,-0.018300
548536.000,0,0,1,7, 2.221214,-0.016749
548537.000,0,0,1,4,-26.288754, 0.033807
548537.000,0,0,1,7, 2.578278, 0.007818
548538.000,0,0,1,4,-25.859470,-0.037225
548538.000,0,0,1,7, 2.942297, 0.001205
548539.000,0,0,1,4,-25.518318, 0.039318
548539.000,0,0,1,7, 3.343414, 0.005929
548540.000,0,0,1,4,-25.387545, 0.010006
548540.000,0,0,1,7, 3.672654, 0.010701
548541.000,0,0,1,4,-25.191381, 0.022083
548541.000,0,0,1,7, 4.041311,-0.024203
548542.000,0,0,1,4,-24.892874,-0.031313
548542.000,0,0,1,7, 4.414605, 0.005882
548543.000,0,0,1,4,-24.551722,-0.009951
548543.000,0,0,1,7, 4.655738, 0.022652
548544.000,0,0,1,4,-24.480648, 0.007013
548544.000,0,0,1,7, 4.903828,-0.023046
548545.000,0,0,1,4,-24.253214, 0.025493
548545.000,0,0,1,7, 5.267848, 0.018091
548546.000,0,0,1,4,-23.957550,-0.053453
548546.000,0,0,1,7, 5.745478,-0.019548
548547.000,0,0,1,4,-24.068424, 0.072023
548547.000,0,0,1,7, 6.000524, 0.040727
548548.000,0,0,1,4,-23.875105,-0.028948
548548.000,0,0,1,7, 6.376136,-0.015634
548549.000,0,0,1,4,-23.895004,-0.005090
548549.000,0,0,1,7, 6.677553, 0.000289
548550.000,0,0,1,4,-23.349161,-0.020640
548550.000,0,0,1,7, 7.141272,-0.034938
548551.000,0,0,1,4,-23.570911, 0.027619
548551.000,0,0,1,7, 7.280388, 0.041152
548552.000,0,0,1,4,-23.292303,-0.023565
548552.000,0,0,1,7, 7.665275,-0.020773
548553.000,0,0,1,4,-22.851648, 0.000676
548553.000,0,0,1,7, 8.050161, 0.021698
548554.000,0,0,1,4,-23.081926, 0.024992
548554.000,0,0,1,7, 8.198551, 0.005289
548555.000,0,0,1,4,-23.116041, 0.014031
548555.000,0,0,1,7, 8.462872,-0.032420
548556.000,0,0,1,4,-23.158686,-0.016950
548556.000,0,0,1,7, 8.775882,-0.004283
548557.000,0,0,1,4,-22.885763, 0.009538
548557.000,0,0,1,7, 9.061069, 0.019032
548558.000,0,0,1,4,-22.845963,-0.021033
548558.000,0,0,1,7, 9.422770,-0.016752
548559.000,0,0,1,4,-22.709501, 0.019868
548559.000,0,0,1,7, 9.768240, 0.023231
548560.000,0,0,1,4,-22.590099, 0.005968
548560.000,0,0,1,7,10.097481,-0.023087
548561.000,0,0,1,4,-22.547455, 0.007699
548561.000,0,0,1,7,10.382668, 0.043436
548562.000,0,0,1,4,-22.573042,-0.033327
548562.000,0,0,1,7,10.644669,-0.019754
548563.000,0,0,1,4,-22.334234, 0.004212
548563.000,0,0,1,7,10.985502,-0.007899
548564.000,0,0,1,4,-22.268848,-0.009595
548564.000,0,0,1,7,11.143167, 0.013405
548565.000,0,0,1,4,-22.206303,-0.003952
548565.000,0,0,1,7,11.361115, 0.009643
548566.000,0,0,1,4,-22.126701, 0.008584
548566.000,0,0,1,7,11.660213, 0.000842
548567.000,0,0,1,4,-22.101114, 0.002417
548567.000,0,0,1,7,11.973224,-0.013876
548568.000,0,0,1,4,-22.322863, 0.045249
548568.000,0,0,1,7,12.293190, 0.006403
548569.000,0,0,1,4,-22.186403,-0.043121
548569.000,0,0,1,7,12.432305,-0.046035
548570.000,0,0,1,4,-22.337078, 0.020711
548570.000,0,0,1,7,12.573740, 0.048781
548571.000,0,0,1,4,-22.263163, 0.038660
548571.000,0,0,1,7,12.796325, 0.016929
548572.000,0,0,1,4,-22.106800,-0.009084
548572.000,0,0,1,7,12.896025,-0.017877
548573.000,0,0,1,4,-22.260319,-0.027309
548573.000,0,0,1,7,13.025866, 0.012740
548574.000,0,0,1,4,-22.317177,-0.019607
548574.000,0,0,1,7,13.158026,-0.044596
548575.000,0,0,1,4,-22.183559,-0.010045
548575.000,0,0,1,7,13.329602, 0.003362
548576.000,0,0,1,4,-22.001612, 0.007313
548576.000,0,0,1,7,13.510452, 0.022455
548577.000,0,0,1,4,-22.132387, 0.030157
548577.000,0,0,1,7,13.642612,-0.005738
548578.000,0,0,1,4,-22.200617,-0.001901
548578.000,0,0,1,7,13.702896, 0.024177
548579.000,0,0,1,4,-22.266005,-0.005916
548579.000,0,0,1,7,13.784046, 0.009593
548580.000,0,0,1,4,-22.325706, 0.000139
548580.000,0,0,1,7,13.930118,-0.021447
548581.000,0,0,1,4,-22.140915,-0.002184
548581.000,0,0,1,7,14.053003,-0.025081
548582.000,0,0,1,4,-22.180717, 0.024993
548582.000,0,0,1,7,13.988083, 0.039409
548583.000,0,0,1,4,-22.123857,-0.016307
548583.000,0,0,1,7,14.127198,-0.032075
548584.000,0,0,1,4,-22.248947,-0.006712
548584.000,0,0,1,7,14.247766,-0.005162
548585.000,0,0,1,4,-22.047098,-0.020349
548585.000,0,0,1,7,14.324279, 0.037129
548586.000,0,0,1,4,-21.941910, 0.004423
548586.000,0,0,1,7,14.398474,-0.041581
548587.000,0,0,1,4,-22.055628,-0.034945
548587.000,0,0,1,7,14.370651, 0.010676
548588.000,0,0,1,4,-22.157974, 0.063365
548588.000,0,0,1,7,14.449483,-0.000968
548589.000,0,0,1,4,-22.257477,-0.000261
548589.000,0,0,1,7,14.308049, 0.003924
548590.000,0,0,1,4,-22.462168,-0.002160
548590.000,0,0,1,7,14.319642, 0.014555
548591.000,0,0,1,4,-22.271690,-0.003915
548591.000,0,0,1,7,14.366014,-0.010649
548592.000,0,0,1,4,-22.294434, 0.011370
548592.000,0,0,1,7,14.347466,-0.006678
548593.000,0,0,1,4,-22.365507,-0.031422
548593.000,0,0,1,7,14.247766,-0.010121
548594.000,0,0,1,4,-22.226204,-0.013830
548594.000,0,0,1,7,14.273270,-0.004619
548595.000,0,0,1,4,-22.459324, 0.019469
548595.000,0,0,1,7,14.108650, 0.034923
548596.000,0,0,1,4,-22.447952,-0.040503
548596.000,0,0,1,7,14.106331,-0.067799
548597.000,0,0,1,4,-22.524712, 0.028030
548597.000,0,0,1,7,14.083145, 0.067848
548598.000,0,0,1,4,-23.033596, 0.000001
548598.000,0,0,1,7,13.988083,-0.002964
548599.000,0,0,1,4,-23.042126,-0.028786
548599.000,0,0,1,7,14.004313,-0.027200
548600.000,0,0,1,4,-22.951151, 0.011642
548600.000,0,0,1,7,13.995039,-0.026222
548601.000,0,0,1,4,-23.224073,-0.007204
548601.000,0,0,1,7,13.830419, 0.000328
548602.000,0,0,1,4,-23.224073, 0.024946
548602.000,0,0,1,7,13.744631, 0.010268
548603.000,0,0,1,4,-23.127413,-0.039556
548603.000,0,0,1,7,13.742311, 0.002662
548604.000,0,0,1,4,-23.309361,-0.014296
548604.000,0,0,1,7,13.496541, 0.025017
548605.000,0,0,1,4,-23.491308, 0.036863
548605.000,0,0,1,7,13.357425, 0.028344
548606.000,0,0,1,4,-23.951864, 0.005980
548606.000,0,0,1,7,13.241495,-0.058117
548607.000,0,0,1,4,-23.988821,-0.002682
548607.000,0,0,1,7,13.023547, 0.021001
548608.000,0,0,1,4,-24.176455, 0.016425
548608.000,0,0,1,7,12.803281, 0.000614
548609.000,0,0,1,4,-24.412418,-0.027776
548609.000,0,0,1,7,12.620111,-0.024444
548610.000,0,0,1,4,-24.787685, 0.034174
548610.000,0,0,1,7,12.348836, 0.035819
548611.000,0,0,1,4,-24.796215,-0.021521
548611.000,0,0,1,7,12.105384,-0.019360
548612.000,0,0,1,4,-24.895718,-0.031728
548612.000,0,0,1,7,11.829471,-0.030129
548613.000,0,0,1,4,-25.015120, 0.044564
548613.000,0,0,1,7,11.664851, 0.036675
548614.000,0,0,1,4,-25.174324, 0.012122
548614.000,0,0,1,7,11.310105, 0.032231
548615.000,0,0,1,4,-25.597921,-0.008396
548615.000,0,0,1,7,11.099113,-0.030315
548616.000,0,0,1,4,-25.734383, 0.010218
548616.000,0,0,1,7,10.948405, 0.010996
548617.000,0,0,1,4,-25.941916,-0.039015
548617.000,0,0,1,7,10.640032, 0.000255
548618.000,0,0,1,4,-26.396786, 0.021784
548618.000,0,0,1,7,10.412809,-0.035538
548619.000,0,0,1,4,-26.601477,-0.020486
548619.000,0,0,1,7,10.194861, 0.025299
548620.000,0,0,1,4,-26.769209, 0.017647
548620.000,0,0,1,7, 9.921268,-0.012919
548621.000,0,0,1,4,-26.905670,-0.008974
548621.000,0,0,1,7, 9.615213, 0.013629
548622.000,0,0,1,4,-27.241135,-0.019172
548622.000,0,0,1,7, 9.341619, 0.012890
548623.000,0,0,1,4,-27.431612,-0.039419
548623.000,0,0,1,7, 9.163087,-0.040193
548624.000,0,0,1,4,-27.590816, 0.069731
548624.000,0,0,1,7, 8.857033, 0.050061
548625.000,0,0,1,4,-27.795507,-0.003576
548625.000,0,0,1,7, 8.578801, 0.011973
548626.000,0,0,1,4,-28.176460, 0.004889
548626.000,0,0,1,7, 8.288977,-0.077604
548627.000,0,0,1,4,-28.224791, 0.009707
548627.000,0,0,1,7, 7.955099, 0.022953
548628.000,0,0,1,4,-28.318607,-0.013478
548628.000,0,0,1,7, 7.695416, 0.012097
548629.000,0,0,1,4,-28.489183,-0.016119
548629.000,0,0,1,7, 7.349946,-0.011035
548630.000,0,0,1,4,-28.438009,-0.007537
548630.000,0,0,1,7, 7.029980, 0.007824
548631.000,0,0,1,4,-28.838863, 0.028049
548631.000,0,0,1,7, 6.582491, 0.012652
548632.000,0,0,1,4,-28.813276,-0.019338
548632.000,0,0,1,7, 6.255569,-0.018611
548633.000,0,0,1,4,-28.750732,-0.060448
548633.000,0,0,1,7, 6.016754,-0.020894
548634.000,0,0,1,4,-28.810434, 0.055080
548634.000,0,0,1,7, 5.722292, 0.000125
548635.000,0,0,1,4,-28.821806, 0.012769
548635.000,0,0,1,7, 5.342042, 0.036931
548636.000,0,0,1,4,-28.878664,-0.032782
